26969357,oneway,yes
26969357,highway,residential
26969358,oneway,yes
26969358,tunnel,yes
26969358,highway,residential
26969359,oneway,yes
26969359,highway,residential
26969368,oneway,yes
26969368,highway,residential
26972263,name,Doktor Begiristain pasealekua
26972263,oneway,yes
26972263,highway,secondary
26972264,oneway,yes
26972264,highway,residential
26972264,created_by,JOSM
26972265,name,Begiristain doktorearen pasealekua
26972265,oneway,yes
26972265,highway,secondary
26972266,name,Doktor Begiristain pasealekua
26972266,layer,2
26972266,bridge,yes
26972266,oneway,yes
26972266,highway,secondary
26972266,created_by,JOSM
26972267,name,Begiristain doktorearen pasealekua
26972267,oneway,yes
26972267,highway,secondary
26972267,name:es,Paseo del Doctor Beguiristáin
26972268,name,Begiristain doktorearen pasealekua
26972268,layer,1
26972268,bridge,yes
26972268,oneway,yes
26972268,highway,secondary
26972301,oneway,yes
26972301,highway,residential
26972301,created_by,JOSM
26972302,oneway,yes
26972302,highway,residential
26972302,created_by,JOSM
26973607,name,Plaza de Toros de Illumbe
26973607,leisure,stadium
26973607,name:eu,Illumbeko zezen plaza
26973607,building,yes
26993340,gauge,1668
26993340,layer,1
26993340,usage,main
26993340,bridge,yes
26993340,railway,rail
26993340,voltage,3000
26993340,frequency,0
26993340,electrified,contact_line
26993341,gauge,1668
26993341,usage,main
26993341,railway,rail
26993341,voltage,3000
26993341,frequency,0
26993341,electrified,contact_line
26993342,highway,residential
26993956,name,Jaialai kalea
26993956,highway,residential
26993957,oneway,yes
26993957,highway,residential
26993957,created_by,JOSM
26993958,oneway,yes
26993958,highway,residential
26993958,created_by,JOSM
26993959,name,Aldapabide kalea
26993959,oneway,yes
26993959,highway,residential
26993959,name:es,Calle Aldapabide
26993960,name,Aldapabide kalea
26993960,highway,residential
26993960,created_by,JOSM
26993961,name,Arbos Musikariaren pasealekua
26993961,highway,residential
26993961,created_by,JOSM
27008449,name,Kristobal Balenziaga pasealekua
27008449,highway,tertiary
27008449,name:eu,Kristobal Balenziaga pasealekua
27008469,name,Kristobal Balenziaga pasealekua
27008469,oneway,yes
27008469,highway,residential
27008469,name:es,Paseo de Krostobal Balenziaga
27008469,name:eu,Kristobal Balenziaga pasealekua
27008491,name,Itsasalde kalea
27008491,highway,tertiary
27008491,name:es,Calle Itsasalde
27008491,name:eu,Itsasalde kalea
27009346,name,Aita Orkolaga pasealekua
27009346,oneway,yes
27009346,highway,residential
27009346,name:es,Paseo de Aitor Orkolaga
27009346,name:eu,Aita Orkolaga pasealekua
27009347,foot,yes
27009347,name,Aita Orkolaga pasealekua
27009347,horse,permissive
27009347,access,yes
27009347,oneway,no
27009347,bicycle,yes
27009347,highway,residential
27009347,name:es,Paseo Padre Orcolaga
27009347,name:eu,Aita Orkolaga pasealekua
27009347,surface,asphalt
27009347,maxspeed,60
27009347,motor_vehicle,yes
27009348,oneway,yes
27009348,highway,residential
27009348,created_by,JOSM
27009378,highway,residential
27009380,access,customers
27009380,source,PNOA
27009380,amenity,parking
27009380,parking,surface
27009380,source:date,2009
27035522,name,Atarizar kalea
27035522,oneway,yes
27035522,highway,residential
27035523,name,Atarizar kalea
27035523,oneway,yes
27035523,highway,residential
27035524,name,Intxaurrondo kalea
27035524,oneway,yes
27035524,highway,residential
27035525,name,Intxaurrondo kalea
27035525,highway,residential
27035527,oneway,yes
27035527,highway,residential
27035529,oneway,yes
27035529,highway,residential
27035530,oneway,yes
27035530,highway,residential
27035531,oneway,yes
27035531,highway,residential
27035532,highway,residential
27036270,name,Parada Baserriko kalea
27036270,highway,residential
27036272,name,Parada Baserriko kalea
27036272,highway,residential
27036273,highway,residential
27036479,highway,residential
27036480,name,Julianaene kalea
27036480,highway,residential
27036481,name,Kaskarre kalea
27036481,highway,residential
27036482,name,Eguzkimendi auzunea
27036482,access,private
27036482,highway,residential
27036483,access,private
27036483,highway,residential
27036484,name,Eguzkimendi auzunea
27036484,access,private
27036484,highway,residential
27036865,name,Luis Pradera kalea
27036865,highway,residential
27037378,name,Pasai San Pedro hiribidea
27037378,layer,1
27037378,oneway,yes
27037378,highway,tertiary
27037533,name,Zumardi pasealekua
27037533,oneway,yes
27037533,highway,residential
27037533,name:es,Paseo de Los Olmos
27037554,oneway,yes
27037554,highway,residential
27037555,highway,footway
27037769,bicycle,yes
27037769,highway,residential
27037769,junction,roundabout
27037769,maxspeed,30
27037770,oneway,yes
27037770,highway,residential
27037771,oneway,yes
27037771,highway,residential
27037772,name,Joan XXIIIaren pasealekua
27037772,oneway,yes
27037772,highway,residential
27037774,name,Joan XXIIIaren pasealekua
27037774,oneway,yes
27037774,highway,residential
27037775,name,Joan XXIIIaren pasealekua
27037775,bicycle,yes
27037775,highway,residential
27037775,maxspeed,30
27037776,oneway,yes
27037776,bicycle,yes
27037776,highway,residential
27037776,maxspeed,30
27037778,oneway,yes
27037778,bicycle,yes
27037778,highway,residential
27037778,maxspeed,30
27037779,name,Serapio Mujika pasealekua
27037779,bicycle,yes
27037779,highway,residential
27037779,maxspeed,30
27037780,name,Serapio Mujika pasealekua
27037780,bicycle,yes
27037780,highway,residential
27037780,maxspeed,30
27037875,oneway,yes
27037875,bicycle,yes
27037875,highway,residential
27037875,maxspeed,30
27037876,oneway,yes
27037876,bicycle,yes
27037876,highway,residential
27037876,maxspeed,30
27037877,name,Julio Urkixo pasealekua
27037877,oneway,-1
27037877,bicycle,yes
27037877,highway,residential
27037877,maxspeed,30
27037878,oneway,yes
27037878,bicycle,yes
27037878,highway,residential
27037878,maxspeed,30
27037879,oneway,yes
27037879,bicycle,yes
27037879,highway,residential
27037879,maxspeed,30
27037935,name,Julio Urkixo pasealekua
27037935,bicycle,yes
27037935,highway,residential
27037935,maxspeed,30
27037936,name,Julio Urkixo pasealekua
27037936,bicycle,yes
27037936,highway,residential
27037936,maxspeed,30
27038071,name,Guardaplata bidea
27038071,highway,residential
27038430,oneway,yes
27038430,highway,residential
27038431,oneway,yes
27038431,highway,residential
27038433,name,Joan Karlos Gerra kalea
27038433,highway,residential
27038433,name:es,Calle Juan Carlos Guerra
27038542,name,Euskadi etorbidea
27038542,oneway,no
27038542,highway,residential
27038598,highway,residential
27038598,junction,roundabout
27038600,name,Esnabide Kalea
27038600,oneway,yes
27038600,highway,residential
27038601,name,Esnabide Kalea
27038601,oneway,yes
27038601,highway,residential
27038748,name,Markina injeniariaren kalea
27038748,highway,residential
27038749,name,Arraunlari kalea
27038749,bicycle,yes
27038749,highway,residential
27041549,name,San Pedro kalea
27041549,highway,pedestrian
27041551,name,Herriko enparantza
27041551,highway,pedestrian
27041552,name,Markina injeniariaren kalea
27041552,highway,residential
27041553,name,Ingeniero Marguina Kalea
27041553,highway,residential
27041553,name:es,Calle Ingeniero Marquina
27263140,name,Goikoa jauregia
27263140,source,B5M
27263140,amenity,public_building
27263140,building,yes
27263141,name,Basílica de Santa María
27263141,amenity,place_of_worship
27263141,building,yes
27263141,religion,christian
27263141,denomination,catholic
27263142,building,yes
27263143,source,B5M
27263143,building,yes
27263144,name,San Juan kalea
27263144,oneway,yes
27263144,highway,residential
27263144,name:es,Calle San Juan
27263145,name,San Vicente eliza
27263145,amenity,place_of_worship
27263145,name:es,Iglesia de San Vicente
27263145,building,yes
27263145,religion,christian
27263145,wheelchair,yes
27263145,denomination,catholic
27263146,name,San Bizente kalea
27263146,oneway,-1
27263146,highway,residential
27263146,name:es,Calle de San Vicente
27263481,building,yes
27264477,area,yes
27264477,name,Sala de Camara
27264477,amenity,theatre
27264477,building,yes
27264477,wheelchair,yes
27271073,oneway,yes
27271073,highway,motorway_link
27271075,name,La Salle etorbidea
27271075,highway,residential
27271075,name:es,Avenida La Salle
27285423,foot,yes
27285423,bicycle,yes
27285423,highway,cycleway
27285423,name:es,Vía verde del Plazaola
27285423,name:eu,Plazaolako bide berdea
27323235,ref,GI-2137
27323235,name,Martutene zubia
27323235,layer,1
27323235,bridge,yes
27323235,highway,secondary
27323235,name:es,De Astigarraga a Loiola (San Sebastián) por Martutene
27323235,name:eu,"Astigarraga - Loiola (Donostia), Martutenetik"
27323236,ref,GI-2137
27323236,name,Martutene Pasealekua
27323236,highway,secondary
27323236,name:es,De Astigarraga a Loiola (San Sebastián) por Martutene
27323236,name:eu,"Astigarraga - Loiola (Donostia), Martutenetik"
27323876,highway,secondary
27323876,junction,roundabout
27323878,highway,secondary
27325304,highway,secondary
27325304,junction,roundabout
27325305,highway,secondary
27325306,highway,secondary
27325307,highway,secondary
27325307,junction,roundabout
27325815,highway,secondary
27325815,junction,roundabout
27325816,oneway,yes
27325816,highway,secondary
27325818,ref,A-15
27325818,layer,2
27325818,bridge,yes
27325818,highway,secondary
27325819,ref,A-15
27325819,highway,secondary
27327978,ref,GI-2132
27327978,layer,2
27327978,bridge,yes
27327978,highway,secondary
27327979,ref,GI-2132
27327979,highway,secondary
27327980,ref,GI-2132
27327980,layer,-1
27327980,tunnel,yes
27327980,highway,secondary
27327981,ref,GI-2132
27327981,highway,secondary
27339665,oneway,-1
27339665,highway,service
27339666,highway,service
27339666,junction,roundabout
27339862,oneway,yes
27339862,highway,service
27351526,oneway,yes
27351526,highway,service
27351527,oneway,yes
27351527,highway,service
27351550,highway,service
27419824,highway,residential
27445032,name,Paseo de Errotaburu
27445032,oneway,yes
27445032,highway,residential
27445032,name:eu,Errotaburu Pasalekua
27446431,ref,N-I
27446431,lanes,2
27446431,layer,1
27446431,bridge,yes
27446431,oneway,yes
27446431,source,B5M
27446431,highway,motorway
27446431,int_ref,E 05;E 80
27446431,maxspeed,80
27446433,ref,N-I
27446433,lanes,2
27446433,layer,1
27446433,bridge,yes
27446433,oneway,yes
27446433,source,B5M
27446433,highway,motorway
27446433,int_ref,E 05;E 80
27446433,maxspeed,80
27446434,ref,N-I
27446434,lanes,2
27446434,oneway,yes
27446434,source,B5M
27446434,highway,motorway
27446434,int_ref,E 05;E 80
27446434,maxspeed,80
27446435,ref,N-I
27446435,lanes,2
27446435,layer,2
27446435,bridge,yes
27446435,oneway,yes
27446435,highway,motorway
27446435,int_ref,E 05;E 80
27446435,maxspeed,80
27446436,ref,N-I
27446436,lanes,2
27446436,oneway,yes
27446436,highway,motorway
27446436,int_ref,E 05;E 80
27446436,maxspeed,80
27446437,ref,N-I
27446437,lanes,2
27446437,layer,2
27446437,bridge,yes
27446437,oneway,yes
27446437,highway,motorway
27446437,int_ref,E 05;E 80
27446437,maxspeed,80
27446439,ref,N-I
27446439,lanes,2
27446439,oneway,yes
27446439,highway,motorway
27446439,int_ref,E 05;E 80
27446439,maxspeed,80
27446440,ref,N-I
27446440,lanes,2
27446440,layer,2
27446440,bridge,yes
27446440,oneway,yes
27446440,highway,motorway
27446440,int_ref,E 05;E 80
27446440,maxspeed,80
27446441,ref,N-I
27446441,lanes,2
27446441,oneway,yes
27446441,highway,motorway
27446441,int_ref,E 05;E 80
27446441,maxspeed,80
27446554,ref,N-I
27446554,lanes,2
27446554,layer,2
27446554,bridge,yes
27446554,oneway,yes
27446554,highway,motorway
27446554,int_ref,E 05;E 80
27446554,maxspeed,80
27446555,ref,N-I
27446555,lanes,2
27446555,oneway,yes
27446555,highway,motorway
27446555,int_ref,E 05;E 80
27446555,maxspeed,80
27446619,ref,N-I;A-15
27446619,lanes,2
27446619,layer,2
27446619,bridge,yes
27446619,oneway,yes
27446619,highway,motorway
27446619,int_ref,E 05;E 80
27446619,maxspeed,80
27446620,ref,N-I;A-15
27446620,lanes,3
27446620,oneway,yes
27446620,highway,motorway
27446620,int_ref,E 05;E 80
27446620,maxspeed,80
27446622,ref,N-I;A-15
27446622,lanes,2
27446622,layer,2
27446622,bridge,yes
27446622,oneway,yes
27446622,highway,motorway
27446622,int_ref,E 05;E 80
27446622,maxspeed,80
27446623,ref,N-I;A-15
27446623,lanes,2
27446623,oneway,yes
27446623,highway,motorway
27446623,int_ref,E 05;E 80
27446623,maxspeed,80
27457677,oneway,yes
27457677,highway,motorway_link
27457678,name,Itxiberrieta biribilgunea
27457678,highway,residential
27457678,surface,asphalt
27457678,junction,roundabout
27457679,oneway,yes
27457679,highway,motorway_link
27457680,oneway,yes
27457680,highway,service
27458058,oneway,no
27458058,highway,residential
27458059,layer,2
27458059,bridge,yes
27458059,oneway,no
27458059,highway,residential
27458060,oneway,no
27458060,highway,residential
27458061,oneway,yes
27458061,highway,motorway_link
27458062,layer,2
27458062,bridge,yes
27458062,oneway,no
27458062,highway,residential
27458063,oneway,no
27458063,highway,residential
27458065,oneway,yes
27458065,highway,motorway_link
27458066,oneway,yes
27458066,highway,motorway_link
27458177,oneway,yes
27458177,highway,motorway_link
27458178,ref,A-15
27458178,oneway,yes
27458178,highway,motorway_link
27458321,ref,A-15
27458321,layer,2
27458321,bridge,yes
27458321,oneway,no
27458321,highway,motorway_link
27458322,ref,A-15
27458322,oneway,no
27458322,highway,motorway_link
27458323,oneway,yes
27458323,highway,motorway_link
27458324,oneway,yes
27458324,highway,motorway_link
27458325,ref,A-15
27458325,oneway,yes
27458325,highway,motorway_link
27506711,highway,pedestrian
27506712,layer,1
27506712,highway,pedestrian
27686257,name,Metro Donostialdea
27686257,gauge,1000
27686257,layer,-1
27686257,tunnel,yes
27686257,railway,subway
27686257,service,Eusko Tren
27687756,ref,GI-2638
27687756,oneway,yes
27687756,source,BOG https://ssl4.gipuzkoa.net/castell/bog/2010/06/25/c1007634.htm
27687756,highway,secondary
27687756,maxspeed,50
27688320,name,Metro Donostialdea
27688320,gauge,1000
27688320,railway,subway
27688320,service,Eusko Tren
27694045,gauge,1668
27694045,usage,main
27694045,railway,rail
27694045,voltage,3000
27694045,frequency,0
27694045,electrified,contact_line
27694046,gauge,1668
27694046,usage,main
27694046,tunnel,yes
27694046,railway,rail
27694046,voltage,3000
27694046,frequency,0
27694046,electrified,contact_line
27711722,gauge,1668
27711722,layer,-1
27711722,usage,main
27711722,tunnel,yes
27711722,railway,rail
27711722,voltage,3000
27711722,frequency,0
27711722,electrified,contact_line
27716102,name,Papresa
27716102,landuse,industrial
27716103,name,Papresa
27716103,landuse,industrial
27717225,name,Aldapa A
27717225,oneway,no
27717225,highway,residential
27717242,name,Lousada kalea
27717242,oneway,no
27717242,highway,residential
27717248,name,Pablo Iglesias kalea
27717248,oneway,no
27717248,highway,residential
27847845,name,Panierreko zubia
27847845,layer,1
27847845,bridge,yes
27847845,oneway,no
27847845,highway,residential
27847846,name,Askatasunaren Martiriak kalea
27847846,lanes,2
27847846,oneway,no
27847846,highway,residential
27848144,name,Askatasunaren Martiriak kalea
27848144,lanes,2
27848144,oneway,no
27848144,highway,residential
27848145,name,Askatasunaren Martiriak kalea
27848145,lanes,1
27848145,oneway,yes
27848145,highway,residential
27864311,name,Urbil
27864311,shop,department_store
27864311,building,yes
27864311,addr:city,Usurbil
27864391,ref,N-634
27864391,layer,2
27864391,bridge,yes
27864391,oneway,no
27864391,highway,trunk
27864392,ref,N-634
27864392,highway,trunk
27878715,highway,secondary
27878716,highway,secondary
27878716,junction,roundabout
27878717,highway,secondary
27878718,highway,secondary
27878718,junction,roundabout
27878719,ref,GI-3410
27878719,highway,secondary
27883477,ref,GI-3410
27883477,layer,2
27883477,bridge,yes
27883477,highway,secondary
27883478,ref,GI-3410
27883478,highway,secondary
27883911,ref,NA-4150
27883911,name,Carretera Leitza - Goizueta - Hernani
27883911,highway,tertiary
27883911,source:name,BON nº182 - 14 de septiembre de 2012
28099041,building,yes
28099042,building,yes
28099043,name,AFM Advanced Manufacturing Technologies
28099043,office,association
28099043,alt_name,Asociación Española de Fabricantes de Máquinas-herramienta
28099043,building,office
28099043,short_name,AFM
28099043,addr:street,Mikeletegi pasealekua
28099043,contact:email,afm@afm.es
28099043,contact:phone,+34 943309009
28099043,contact:website,http://www.afm.es
28099043,addr:housenumber,59
28099044,name,Vicomtech-ik4
28099044,building,yes
28099045,building,yes
28099046,building,yes
28099047,building,yes
28099264,building,yes
28099266,building,yes
28099267,name,Euskal Irrati Telebista - EITB
28099267,building,yes
28099268,building,yes
28099269,building,yes
28099270,name,EITB
28099270,amenity,parking
28099272,name,EITB
28099272,amenity,parking
28099274,highway,service
28099275,highway,service
28099585,name,Euskadiko Orkestra Sinfonikoa
28099585,building,yes
28099588,building,yes
28099589,building,office
28099589,addr:street,Mikeletegi pasealekua
28099589,addr:housename,TECNALIA
28099589,addr:housenumber,2
28099591,name,Ibermatica
28099591,building,yes
28156438,highway,footway
28156563,highway,footway
28156564,name,Mota gaztelua
28156564,name:es,Castillo de la Mota
28156564,tourism,attraction
28156564,building,yes
28156564,historic,castle
28156596,highway,footway
28157449,name,Easo Kalea
28157449,highway,pedestrian
28157450,oneway,yes
28157450,highway,residential
28157451,bicycle,yes
28157451,highway,residential
28157451,junction,roundabout
28157451,maxspeed,30
28161318,oneway,yes
28161318,highway,residential
28161354,highway,footway
28161355,highway,footway
28161360,name,Donostia - Santa Clara
28161360,route,ferry
28161366,building,yes
28161366,man_made,lighthouse
28168729,lanes,1
28168729,oneway,yes
28168729,highway,primary_link
28168729,maxspeed,50
28168730,name,Sorgintxulo Kalea
28168730,lanes,2
28168730,oneway,no
28168730,highway,residential
28168730,name:es,Calle de Sorgintxulo
28168854,name,Nafarroa Etorbidea
28168854,lanes,2
28168854,oneway,yes
28168854,highway,residential
28168854,maxspeed,50
28180718,highway,footway
28180725,highway,pedestrian
28180902,highway,footway
28180904,highway,footway
28180905,highway,footway
28181122,highway,pedestrian
28181124,highway,steps
28181165,highway,pedestrian
28196019,name,Victoria Eugenia antzokia
28196019,amenity,theatre
28196019,name:es,Teatro Victoria Eugenia
28196019,name:eu,Victoria Eugenia antzokia
28196019,building,yes
28196019,wheelchair,limited
28196020,name,Hotel Maria Cristina
28196020,stars,5
28196020,tourism,hotel
28196020,website,http://www.hotel-mariacristina.com/
28196020,building,yes
28196020,wheelchair,limited
28196020,contact:phone,+34 943437600
28196083,leisure,garden
28196084,leisure,garden
28211382,name,Artzai Onaren katedrala
28211382,layer,0
28211382,amenity,place_of_worship
28211382,name:es,Catedral del Buen Pastor
28211382,building,cathedral
28211382,religion,christian
28211382,addr:street,Artzai Onaren Plaza
28211382,denomination,catholic
28211416,name,Xabier Zubiri Plaza
28211416,leisure,garden
28211416,name:es,Plaza de Javier Zubiri
28211417,name,Xabier Zubiri Plaza
28211417,access,private
28211417,oneway,yes
28211417,highway,service
28211466,name,Donostiako Udaletxea
28211466,amenity,townhall
28211466,name:es,Ayuntamiento de San Sebastián
28211466,name:eu,Donostiako Udaletxea
28211466,building,yes
28211466,wheelchair,yes
28211467,leisure,garden
28211485,leisure,garden
28211506,area,yes
28211506,name,Alderdi Eder lorategiak/Jardines de Alderdi Eder
28211506,highway,pedestrian
28211506,name:es,Jardines de Alderdi Eder
28211506,name:eu,Alderdi Eder lorategiak
28514567,name,Galtzaraborda Etorbidea
28514567,oneway,no
28514567,highway,residential
28514567,name:es,Avenida de Galtzaraborda
28514568,foot,yes
28514568,type,route
28514568,ferry,local
28514568,route,ferry
28514568,bicycle,yes
28514568,vehicle,no
28515170,name,Galtzaraborda etorbidea
28515170,oneway,no
28515170,highway,residential
28515175,name,Galtzaraborda Etorbidea
28515175,oneway,yes
28515175,highway,residential
28515175,name:es,Avenida de Galtzaraborda
28528472,name,Irumugarrieta kalea
28528472,oneway,no
28528472,highway,residential
28609320,name,Galtzaraborda etorbidea
28609320,highway,residential
28609322,name,Murumendi kalea
28609322,oneway,yes
28609322,highway,residential
28614216,name,Urdaburu kalea
28614216,oneway,yes
28614216,highway,residential
28749137,name,Eskalantegi kalea
28749137,oneway,yes
28749137,highway,residential
28753056,name,Blas de Lezo kalea
28753056,oneway,yes
28753056,highway,residential
28753057,name,Maiatzaren Lehena kalea
28753057,oneway,-1
28753057,highway,residential
28753059,name,Zumalakarregi kalea
28753059,highway,living_street
28753320,name,Gelasio Aranburu kalea
28753320,oneway,no
28753320,highway,residential
28753321,name,Oarso kalea
28753321,oneway,-1
28753321,highway,residential
28753323,name,Hamarretxeta kalea
28753323,oneway,yes
28753323,highway,residential
28859773,area,yes
28859773,name,EROSKI
28859773,shop,supermarket
28859773,landuse,retail
28859773,building,yes
28881453,area,yes
28881453,name,Gernikako Arbola plaza
28881453,highway,pedestrian
28881454,name,Lekuona
28881454,note,Etorkizuneko Euskal Herriko Arte Eszenikoen Zentroa
28881454,amenity,public_building
28881454,building,yes
28881599,name,Kristobal Gamon kalea
28881599,lanes,1
28881599,oneway,yes
28881599,highway,living_street
28881601,name,Urantzu kalea
28881601,highway,pedestrian
28881602,name,Kristobal Gamon kalea
28881602,highway,pedestrian
28881603,name,Zubiaurre kalea
28881603,layer,1
28881603,bridge,yes
28881603,highway,pedestrian
28881604,name,Olibet auzoa
28881604,lanes,2
28881604,oneway,no
28881604,highway,residential
28881606,name,Olibet auzoa
28881606,lanes,2
28881606,oneway,no
28881606,highway,residential
28881607,amenity,public_building
28881607,building,yes
28881838,oneway,yes
28881838,highway,service
28883249,name,Olibet auzoa
28883249,lanes,2
28883249,oneway,no
28883249,highway,residential
28883251,name,Zamalbide kalea
28883251,highway,pedestrian
28929113,name,Musika plaza
28929113,leisure,common
28929113,construction,yes
28958806,oneway,yes
28958806,highway,primary_link
28958807,lanes,2
28958807,layer,-1
28958807,oneway,no
28958807,tunnel,yes
28958807,highway,primary_link
28978619,oneway,yes
28978619,highway,primary_link
28978897,lanes,2
28978897,oneway,yes
28978897,highway,primary_link
28978898,name,Nafarroako etorbidea
28978898,oneway,yes
28978898,highway,secondary
28978899,oneway,yes
28978899,highway,primary_link
28982183,ref,GI-636
28982183,lanes,2
28982183,oneway,yes
28982183,highway,primary
28982728,oneway,yes
28982728,highway,motorway_link
29072260,highway,residential
29072261,oneway,yes
29072261,highway,residential
29072262,highway,residential
29072263,bridge,yes
29072263,oneway,no
29072263,highway,tertiary
29072264,highway,residential
29072266,oneway,yes
29072266,highway,residential
29072267,oneway,yes
29072267,highway,residential
29072268,highway,tertiary
29072269,oneway,yes
29072269,highway,residential
29072270,highway,residential
29072271,oneway,no
29072271,highway,residential
29072271,surface,asphalt
29072272,highway,residential
29352646,highway,residential
29352646,junction,roundabout
29352649,name,Juan Crisostomo Arriaga kalea
29352649,oneway,yes
29352649,highway,residential
29352651,name,Norberto Almandoz kalea
29352651,oneway,yes
29352651,highway,residential
29352652,area,yes
29352652,name,Koldo Mitxelena institutua
29352652,amenity,college
29352652,barrier,fence
29352653,name,Koldo Mitxelena institutua
29352653,amenity,college
29352653,building,yes
29352655,name,Koldo Mitxelena institutua
29352655,amenity,college
29352655,building,yes
29575739,name,Gaztaño auzoa
29575739,highway,living_street
29982766,name,San Marko kalea
29982766,oneway,yes
29982766,highway,residential
29982768,oneway,yes
29982768,highway,unclassified
29983312,name,San Marko kalea
29983312,highway,residential
30083625,oneway,yes
30083625,highway,residential
30083625,junction,roundabout
30083626,name,Baratzategi kalea
30083626,oneway,yes
30083626,highway,residential
30083626,name:es,Calle Baratzategi
30083627,name,Baratzategi kalea
30083627,oneway,yes
30083627,highway,residential
30083627,name:es,Calle Baratzategi
30083628,oneway,yes
30083628,highway,residential
30083629,oneway,yes
30083629,highway,residential
30083630,name,Zarategi pasealekua
30083630,lanes,2
30083630,oneway,no
30083630,highway,residential
30083630,name:es,Paseo Zarategi
30083631,fee,no
30083631,amenity,parking
30083631,parking,surface
30083747,name,Estremadura Kalea
30083747,oneway,yes
30083747,highway,residential
30083748,name,Galizia pasealekua
30083748,oneway,no
30083748,highway,residential
30083748,name:es,Paseo de Galicia
30083939,name,Tolarieta
30083939,oneway,yes
30083939,highway,residential
30083946,name,Clinica del Pilar
30083946,amenity,hospital
30083946,building,yes
30088220,name,Askatasunaren hiribidea
30088220,oneway,yes
30088220,highway,secondary
30088220,name:es,Avenida de la Libertad
30112749,highway,unclassified
30112749,surface,asphalt
30112749,junction,roundabout
30742667,name,Urumea pasealekua
30742667,oneway,yes
30742667,highway,secondary
30914216,ref,GI-20
30914216,name,Donostiako saihesbidea - Variante de San Sebastian
30914216,oneway,yes
30914216,highway,motorway
30914216,int_ref,E 05;E 80
30914216,name:es,Variante de San Sebastian
30914216,name:eu,Donostiako saihesbidea
30914216,maxspeed,80
30914217,ref,GI-20
30914217,name,Donostiako saihesbidea - Variante de San Sebastian
30914217,toll,yes
30914217,oneway,yes
30914217,highway,motorway_link
30914217,int_ref,E 80
30914217,name:es,Variante de San Sebastian
30914217,name:eu,Donostiako saihesbidea
30914218,toll,yes
30914218,oneway,yes
30914218,highway,motorway_link
30960162,name,Aranguren
30960162,landuse,industrial
30960418,name,Arramendi
30960418,leisure,park
31008087,gauge,1668
31008087,layer,-1
31008087,usage,main
31008087,tunnel,yes
31008087,railway,rail
31008087,voltage,3000
31008087,frequency,0
31008087,electrified,contact_line
31008090,gauge,1668
31008090,usage,main
31008090,railway,rail
31008090,voltage,3000
31008090,frequency,0
31008090,electrified,contact_line
31008092,name,Puente de Hierro
31008092,gauge,1668
31008092,layer,1
31008092,usage,main
31008092,bridge,yes
31008092,railway,rail
31008092,voltage,3000
31008092,frequency,0
31008092,electrified,contact_line
31008093,gauge,1668
31008093,usage,main
31008093,railway,rail
31008093,voltage,3000
31008093,frequency,0
31008093,electrified,contact_line
31030618,name,Zentolengo hilerria
31030618,landuse,cemetery
31030620,name,Miguel Alduntzin kalea
31030620,oneway,no
31030620,highway,residential
31030624,name,Zubiaurre kalea
31030624,highway,pedestrian
31058804,name,Gaztaino auzoa
31058804,oneway,no
31058804,highway,living_street
31058919,amenity,parking
31062124,name,Lousada kalea
31062124,oneway,yes
31062124,highway,residential
31062125,gauge,1668
31062125,usage,main
31062125,tunnel,yes
31062125,railway,rail
31062125,voltage,3000
31062125,frequency,0
31062125,electrified,contact_line
31062126,gauge,1668
31062126,usage,main
31062126,railway,rail
31062126,voltage,3000
31062126,frequency,0
31062126,electrified,contact_line
31062128,gauge,1668
31062128,usage,main
31062128,tunnel,yes
31062128,railway,rail
31062128,voltage,3000
31062128,frequency,0
31062128,electrified,contact_line
31062130,gauge,1668
31062130,usage,main
31062130,source,landsat
31062130,railway,rail
31062130,voltage,3000
31062130,frequency,0
31062130,electrified,contact_line
31062172,railway,rail
31062657,landuse,industrial
31062659,amenity,parking
31062660,amenity,parking
31062661,amenity,parking
31062662,highway,service
31062663,name,Martin Ugalde Kultur Parkea
31062663,building,yes
31062665,name,Martin Ugalde Kultur Parkea
31062665,building,yes
31062666,ref,GI-3722
31062666,name,Gudarien etorbidea
31062666,highway,secondary
31062666,source:name,http://eu.wikipedia.org/wiki/Gipuzkoako_errepideen_zerrenda
31062668,name,Denak poligonoa
31062668,landuse,industrial
31064179,name,Atarieder kalea
31064179,oneway,yes
31064179,highway,residential
31064180,name,Markola hiribidea
31064180,oneway,yes
31064180,highway,residential
31064181,oneway,yes
31064181,highway,residential
31064183,name,Resurrección María de Azkue hiribidea
31064183,oneway,yes
31064183,highway,residential
31064628,name,Miguel Zabaleta kalea
31064628,oneway,no
31064628,highway,residential
31064814,name,Aiako Harria kalea
31064814,layer,1
31064814,oneway,yes
31064814,highway,residential
31065529,oneway,no
31065529,highway,residential
31065532,oneway,yes
31065532,highway,residential
31110036,name,Algeposa
31110036,landuse,industrial
31172283,ref,GI-3672
31172283,highway,secondary
31172284,ref,GI-3672
31172284,layer,1
31172284,bridge,yes
31172284,highway,secondary
31172288,ref,GI-3672
31172288,layer,1
31172288,bridge,yes
31172288,highway,secondary
31172289,ref,GI-3672
31172289,highway,secondary
31233044,highway,secondary
31233044,junction,roundabout
31233047,ref,GI-3631
31233047,oneway,yes
31233047,highway,secondary
31233048,name,Arramendiko bidea
31233048,bicycle,yes
31233048,highway,footway
31233049,oneway,yes
31233049,highway,secondary
31233050,layer,1
31233050,oneway,yes
31233050,highway,secondary
